modelA,modelB,x0A,x0B,y0A,y0B,z0A,z0B,xfA,xfB,yfA,yfB,zfA,zfB,timeA,timeB,companyA,companyB,WindSpeed,Maneuver
1,2,0,14.8928932803213,17.4243612836127,19.3044794098854,1.24044767407774,4,27,23.9423098455035,15,8.46732949790002,0,-2.30237768090056,3.87670444327618,2.5455659656991,3,2,24.316237280465,"BEFORE(2,1)"
1,1,2.28741848749676,30,10.0498143017035,1.76224420530707,4,1.44396989154517,27,7.02844402351698,15,27.9916494560887,0,1.20380397348887,3.64448736278221,4.98104931311026,2,2,11.2724910090932,"BEFORE(1,2)"
1,2,3.6611542813643,0.637759724927651,5.59129501130763,0,-4,-2.26700216353107,27,23.8724894819745,15,23.5264509367111,0,-3.22249080285441,3.63890652509342,5.51326369877076,3,1,12.6176864742404,"OVER(1,2)"
1,2,15.0213938105555,30,19.6434940194099,15.3004879623888,4,2.71726622457216,27,11.402749937231,15,16.1710493493299,0,3.49837734389276,1.91525132129908,3.10566083222545,1,3,32.1467256024007,"SEPHORIZ"
1,1,0,10.8884400730289,18.8008122689108,17.1350687228571,-0.66013552668461,4,27,9.09346373117865,15,24.4213749364025,0,-3.79055537526814,3.89631353157306,1.37799416867308,1,3,40.2277274713357,"PATHSEP"
1,2,8.54310720788276,0,8.02410724391957,28.6147738678806,4,1.4109341671106,27,19.8782997251637,15,3.05332836885728,0,2.15910391154639,2.87392030572471,5.39828613600448,1,1,37.680914373605,"SEPHORIZ"
1,1,16.3115254349093,24.2238440806798,9.02584499496459,7.21578631460231,4,4,27,19.9253924708427,15,21.935065367452,0,-2.59380892063567,1.83233907945422,2.35879640403206,1,2,13.256553187044,"FIXPATH(1)"
2,2,0,0,23.2275646108527,12.816519149277,1.96114752367741,1.25797413395433,27,29.5353416986358,15,21.0788826700967,0,1.95951255416458,4.71557858124334,5.11287850844514,2,1,16.5818199103185,"OVER(2,1)"
2,2,-3.5527136788005e-15,13.0897918842868,14.5354791753888,0,-3.62584266960709,0.657716717646804,27,21.6987135957907,15,26.0885967445769,0,-0.744214126405359,4.54035509180146,4.58466263005344,1,1,26.0741834270172,"OVER(1,2)"
1,2,0.195662110480534,30,22.7086802932721,21.2312216089397,4,0.195539316289275,27,4.86969218809313,15,17.8722905695854,0,3.57764310812732,4.02436474449726,4.26242238719035,2,3,4.26733721025262,"OVER(2,1)"
1,2,0,7.0514743432322,25.0606546697284,24.205345982772,2.12138593513512,4,27,10.2465123367756,15,11.1344986075577,0,-0.726161949538779,4.12729322122654,2.36384553257788,3,1,19.6137200971277,"BEFORE(2,1)"
2,1,0,0,10.1125282624343,2.98393217882818,-3.69737336682412,-2.0704604248933,27,15.3828720878943,15,20.5418163335697,0,-1.53387309047875,4.61374260862154,3.33564491715793,1,1,37.5135252368542,"SEPHORIZ"
1,2,0,17.7467939966946,13.7760989644353,16.4031025683879,-3.13402655977562,-4,27,18.0814774480099,15,16.2176545980764,0,2.23531896783813,3.88663703966319,0.261413386925643,1,3,13.1497333612324,"FIXPATH(2)"
1,1,1.57316091604869,26.3557919348339,21.32914404912,27.9996115993897,-4,-4,27,6.7980703607848,15,8.47406891329584,0,1.80570577250582,3.78564899220216,4.03071970257867,3,1,39.4669644955197,"SEPHORIZ"
2,1,12.0723716708656,30,23.6527761825896,20.6076354478296,4,-0.356315195878376,27,13.6627479229671,15,13.9558247735749,0,3.11324242036395,2.94828732501297,2.56649284606247,3,2,6.53411550590805,"OVER(2,1)"
1,2,3.5527136788005e-15,2.68825575362064,5.8670392520354,0,1.7274650758991,1.61203227464374,27,27.744540239598,15,22.5890466879498,0,-0.0251950682428728,4.07927621162231,5.62918153727647,1,3,12.1244132772366,"OVER(1,2)"
2,1,0,0.719695293649643,11.2454564755229,30,-2.62528306792391,-2.4393546757258,27,20.7233265312601,15,4.63185954554816,0,-0.453605072676091,4.56412929480635,4.62384288412461,2,2,40.1557832267486,"PATHSEP"
1,2,11.5699050143209,23.1015938957348,24.6305366757342,26.611062268538,-4,-4,27,10.6950254828448,15,15.1750251137334,0,2.36368751541753,2.6577884616592,2.98450416901717,2,2,7.22446702281368,"OVER(2,1)"
1,2,3.5527136788005e-15,0,6.78747522930409,19.0670340234694,2.70957581375929,1.01729371264095,27,28.6127314170961,15,0.643848816561418,0,0.582377084686574,4.04999598301617,5.6722797540712,2,2,30.954694072385,"SEPHORIZ"
1,2,0,3.64820891072361,25.8480758609298,30,-0.0973579287330778,0.294937393948189,27,24.8682541974162,15,14.6519600867655,0,0.541314368746609,4.15684885642926,4.36499124152669,2,2,44.7913224109431,"PATHSEP"
2,2,4.87518643939574,4.32428424118468,14.6347770791397,25.9507148232884,4,4,27,22.9728188805504,15,13.4148227648884,0,1.39236574631892,3.7459220089743,3.76986222766258,1,3,32.8149050700086,"SEPHORIZ"
2,2,4.21697185436314,15.3073593084792,10.6659745763957,13.7692153707864,4,4,27,15.4124090514618,15,14.1518632285727,0,-0.2457292917723,3.92074451627115,0.22144072607419,1,3,4.25289044425166,"FIXPATH(2)"
2,2,10.8132652138001,30,18.1772700304579,27.0521811069048,4,0.68061741361801,27,17.8083823437182,15,5.05754535309176,0,1.30033274134619,2.8247972950746,4.19253091542267,1,3,42.6680832799518,"PATHSEP"
1,2,0,30,10.4190679913593,18.4887437239315,1.81790234045259,-2.55028518314136,27,1.5783189506616,15,4.99503146258945,0,2.35367298953887,3.92083724825351,5.30556191887995,2,2,32.9138432423806,"SEPHORIZ"
1,2,0.783707006304997,17.3561243218595,9.22053555843116,0,4,2.87387236360435,27,0.426414634125594,15,29.1943409932336,0,-1.11818689426179,3.87655423233807,5.6633426275762,2,3,2.80969393813175,"OVER(1,2)"
1,1,0,5.62392854106691,20.014942584464,14.3491497562761,-0.657329308675658,-4,27,29.1176945116829,15,26.6463853308855,0,2.57647179500623,3.92423522686388,3.89676242922222,1,1,19.9963013932296,"OVER(2,1)"
2,1,0,12.4870157474996,29.6319207471673,24.348035494863,-3.39784022282917,-4,27,21.2603688467566,15,13.0746556057256,0,2.76944030235221,5.14916509838533,2.22511409362692,1,1,29.0079589291239,"OVER(2,1)"
2,2,-3.5527136788005e-15,28.5597632069967,20.0672996080261,7.96928627673669,1.66126386415952,-4,27,10.5166117985192,15,24.2951662355686,0,3.76258382872825,4.58689953297668,4.24007021666802,3,3,11.2086323603371,"OVER(2,1)"
1,1,10.7444535653203,15.8994284150071,6.18791357258849,12.7588235633556,4,4,27,14.4528415329138,15,2.70732543386146,0,-0.069078637737741,2.69999892547389,1.54945518995681,3,3,10.6682282894894,"FIXPATH(2)"
2,1,12.0708146611525,17.1314605654793,13.0292701145288,5.95301196419677,-4,-4,27,10.6106453108324,15,22.8870179054268,0,2.27287869860599,2.59149904312959,2.72853204311671,2,3,28.2255744667038,"OVER(2,1)"
2,2,15.2854220037579,19.1509891008783,24.394163131405,30,4,1.94820380181442,27,23.5734564468354,15,12.5853478170808,0,1.0478761228418,2.58458853255171,2.99831847714446,3,3,1.27300550005401,"OVER(2,1)"
1,1,0,19.2230966610946,15.2856227279031,30,1.00078233510564,0.274469908953669,27,2.65345791974228,15,0.75537248697691,0,2.67814511938594,3.86000363092353,4.81398806440633,2,1,44.7804462902966,"PATHSEP"
2,1,0,0,22.3196912603254,16.2192275143028,-0.84772568544099,0.515053335873595,27,28.7004472956241,15,28.2699481680611,0,-1.4236407991206,4.6645705419496,4.45540169912471,3,3,6.63076267269951,"OVER(1,2)"
2,2,3.5527136788005e-15,11.2289723002396,1.2648296260807,7.49885765129654,2.51502152471363,4,27,22.4507717599086,15,9.52981007879477,0,-3.76376019820279,5.06605596450688,2.20403253667147,2,3,41.580612262383,"PATHSEP"
2,1,15.4259433271019,15.9349652012393,21.6122533323664,19.7200899819917,4,4,27,20.5080208619971,15,9.1119416533227,0,-1.02274022753559,2.31212135020852,1.77938912980543,2,1,32.8369037987985,"SEPHORIZ"
1,1,0,23.9211137856447,7.64947970731692,0,-0.591588298346211,-3.64712514378174,27,4.75437421848321,15,19.8485375710703,0,0.679826768749259,3.99841797542744,3.98878985885672,1,1,8.01255192365635,"OVER(2,1)"
1,2,6.03393333688889,16.3471246597716,22.2503472985672,21.9038913079828,-4,-4,27,13.9241082519092,15,18.3120042887858,0,3.67743830278799,3.21874172215463,1.1049085418353,2,1,8.15383954601262,"FIXPATH(2)"
2,1,0.382522985814045,0,7.88264658514525,0.312295957687272,-4,2.39495848148004,27,20.5928225270803,15,19.3380480658381,0,-3.05166056520503,4.63927403585629,4.07748156029769,1,3,12.68807034916,"OVER(1,2)"
1,1,8.59434045885988,2.81462637516372,11.747334916442,24.6407673502699,-4,-4,27,20.9527148165372,15,12.974908172315,0,-2.26184598878133,2.72806893193726,3.09075094019086,1,2,19.6032482105577,"OVER(1,2)"
1,1,0,9.16192027102996,11.313688061655,30,-2.13552640698871,-1.50721402265508,27,22.7219022092381,15,6.24829490370488,0,0.903992168100956,3.90478957662157,3.92216626215632,3,2,32.343941461729,"SEPHORIZ"
2,2,13.0280392087732,17.7594863564964,19.0139340954013,17.7577563500685,-4,-4,27,20.4491646831854,15,16.5106025194699,0,2.26350748478238,2.50704942754691,0.807561758577838,2,1,31.7177671778243,"SEPHORIZ"
1,2,0,11.0244792013834,9.46418609824882,1.77635683940025e-15,0.64885988282898,2.52957090944668,27,10.9437124602991,15,14.7034768885593,0,-0.485154908227412,3.93847070086928,2.49963531586668,3,1,12.1891637445853,"BEFORE(2,1)"
2,2,0,10.2698172762268,21.2752099496544,17.8743949877936,-1.91844436701126,-4,27,10.7583786508469,15,18.3378514914697,0,2.82529339107403,4.63093831032306,0.366233385637983,3,1,42.0457091077392,"PATHSEP"
2,2,6.54872277081006,11.6651083529611,7.70912295175741,8.19465221549114,-4,-4,27,0.606293557394256,15,19.3375857001317,0,0.396814516708925,3.67764486657981,2.7104607617932,2,2,38.4244443647913,"SEPHORIZ"
2,2,0,24.9636194328463,14.5443059404828,4.43782957650078,-1.3440589653001,4,27,19.9397639535694,15,24.3144430292772,0,-2.18190807859189,4.50619850353144,3.55737588804525,1,3,18.6704839955006,"OVER(1,2)"
2,2,3.5527136788005e-15,15.8504307073141,18.1189307571778,18.2184159625604,1.94283777807186,4,27,14.1904251010082,15,8.48775517935073,0,-1.83049231504129,4.54142432211134,1.85687551120218,1,3,30.2024836253487,"SEPHORIZ"
2,1,0,21.5834769039006,3.39559070535008,0,-2.83570160799575,-1.5510565273136,27,4.46141765398507,15,26.537877223181,0,-1.1627415234455,4.92056346385521,4.51205778255685,2,2,26.2435978407944,"OVER(1,2)"
2,1,0,0,21.2901293404242,9.74494128144376,3.13602080155473,3.53411466963166,27,26.2458799613765,15,24.1855909138217,0,0.371115166664141,4.64960461314339,4.30299853898599,2,1,26.2046680612181,"OVER(2,1)"
2,1,0,3.1373517095085,8.48790977410467,6.61182969024239,1.86001639104935,4,27,28.5325435681743,15,13.6654827596873,0,-1.39043909003818,4.63935939541131,3.84018329284984,3,2,31.0370258453487,"SEPHORIZ"
2,1,0,25.8107628353893,5.8168102944322,3.5527136788005e-15,-2.59356927210579,1.47132567642892,27,9.87557045866025,15,24.7386142494991,0,-2.06256947739785,4.77261529869396,4.23359429803753,3,1,7.09976936865802,"OVER(1,2)"
1,2,11.6742453079026,18.3717975117832,4.65345874032357,12.0555187796629,4,4,27,14.861138380932,15,5.42377505476444,0,-0.212692640436571,2.7001277148011,1.39922448101242,2,2,40.8316474599103,"PATHSEP"
2,2,4.08568564058796,3.02419629261473,13.2441606135412,11.9467497685073,4,4,27,22.7605214423132,15,12.6956031752387,0,1.51714924048274,3.886198440857,3.31726712726971,2,3,3.21367976831914,"OVER(2,1)"
1,1,0,13.768129773269,7.68854273646066,2.22750849289519,2.95333439197403,4,27,7.76515234084742,15,17.3124207140387,0,-0.259564924387842,4.01803199045932,2.39315510906022,1,1,30.9429154565351,"SEPHORIZ"
1,2,0,30,22.3396801729417,3.07275122228382,-0.803517718368932,-0.845019914174169,27,6.89028305814818,15,20.7022180348874,0,0.136004792388769,3.99876515167816,4.8471596289786,3,2,32.8984841076381,"SEPHORIZ"
2,1,0,9.98447290782112,13.8026807989719,3.70133293751735,0.757373491390721,-4,27,8.15949531494407,15,19.6720498419134,0,2.12881182042923,4.50618937967288,2.43976905826661,1,1,8.83565084227826,"OVER(2,1)"
1,1,0,20.5656522919622,18.3181576561122,7.87432583298026,2.13965731336086,4,27,3.42160035639314,15,20.0390653582608,0,0.344439997238278,3.89809039007316,3.04684901252298,3,2,40.9744838667002,"PATHSEP"
1,2,1.07958780820064,30,18.3035583591164,23.6622332993841,-4,-3.49224917089054,27,1.24602671194165,15,12.1397343355337,0,-0.972265116349768,3.77538465363827,5.17973562961056,2,3,7.98258350873646,"OVER(1,2)"
2,2,7.28407668457155,14.5808213422889,19.440395675733,15.4904866350096,-4,-4,27,7.56465654332337,15,27.2445234449354,0,0.301617584757659,3.43128066858031,2.3825258798223,2,1,7.50994309310075,"OVER(2,1)"
2,1,0,4.87334290330213,6.77802619924505,9.48447106890143,1.47179983867767,4,27,15.4149835495742,15,7.94495185234866,0,-1.26031902744938,4.71039391263064,1.66906689582169,3,1,38.6325320435751,"SEPHORIZ"
2,1,11.8482631421327,10.1101163708542,23.5274304032029,13.3458221843725,-4,-4,27,27.8956666758357,15,23.5247934154042,0,-2.72300052580591,2.96987017864587,2.93313824688693,1,2,22.113694302679,"OVER(1,2)"
1,2,9.44579881774782,6.71725529437481,4.74236135926077,30,4,0.84761577245061,27,19.0682468532245,15,1.64451294885529,0,3.93743190769152,2.95819022776218,5.18018172212866,2,2,42.1529534903744,"PATHSEP"
1,1,0,0,9.00010692037675,8.0103856498514,-1.3426107019827,3.39995761839328,27,26.9417691937566,15,13.0436050512957,0,-3.43492457723723,3.95587161840152,4.02876411392534,2,3,13.3027296551134,"OVER(1,2)"
2,2,12.2315196203528,15.412417400795,13.7410852049871,14.4051113614776,-4,-4,27,13.6039795196615,15,20.8265906191778,0,3.31901350438524,2.55316591477562,1.45212336687342,3,2,29.0238099849303,"FIXPATH(2)"
1,2,9.21812877065915,12.7033756358576,13.5068415717758,21.4807237043411,-4,4,27,19.680074772995,15,14.883423515865,0,-3.21245182789696,2.60960703328011,1.89512211509674,2,1,5.01411328159166,"FIXPATH(2)"
1,2,0,10.4663223948698,14.1219479023469,30,-1.20501132498347,2.04295235688112,27,16.4259062680792,15,3.04172863656808,0,-1.21982326230235,3.86301180485505,4.6331117338042,2,1,11.8309240807776,"OVER(1,2)"
1,1,9.79717574524404,23.0661712189265,7.7177440760243,10.7487686804655,4,4,27,1.81001100737059,15,18.6485455624712,0,-0.105881950661296,2.72664573971252,3.29058623698758,3,3,39.7718919762902,"SEPHORIZ"
1,1,8.7943511906254,24.63373056411,27.6149353273395,10.4139610173198,4,4,27,16.3514879889066,15,29.2178950036897,0,-3.05371483697621,3.21378379179222,3.08766202810152,3,2,13.712657637146,"OVER(1,2)"
1,2,0,0,20.0499649916235,14.8878870157364,-2.08950109456781,-2.84430580214364,27,12.4190079017959,15,27.7372048829948,0,-0.348784972150155,3.93530120988824,3.00669354894723,1,2,28.5548985503748,"BEFORE(2,1)"
1,2,0,30,26.0872728012026,24.7672645106411,-2.16725217138784,-3.00373355611728,27,3.54717596658134,15,4.96002211282296,0,3.93160832353776,4.1811017629932,5.62293806941712,3,2,43.5474868021137,"PATHSEP"
2,1,2.28688213905634,10.2562398353463,6.81505637183926,14.1837737086335,4,4,27,3.09119332147302,15,0.154099730221361,0,-0.845059219376851,4.38865523985846,2.34636079216932,2,2,3.0302837777783,"OVER(1,2)"
1,2,-3.5527136788005e-15,23.289118083263,29.3034544196918,30,3.67896966962437,1.28166463534479,27,13.2323605082135,15,10.5337771717884,0,3.44693848568691,4.39603925356747,3.66937665294933,3,3,39.6449059117049,"SEPHORIZ"
1,1,0,12.7693495123476,13.1126441715967,0,0.891352214331611,-2.98850809919553,27,2.5538616521291,15,22.5346016517663,0,1.97389391714115,3.86864887283564,3.60235689068241,2,2,42.9285897061157,"PATHSEP"
1,2,0,0,15.9963695697895,9.56042385145771,1.48579901765343,2.00575591402482,27,25.5197633798069,15,21.0978004079517,0,-2.69524281078568,3.86558260527931,4.73133443647358,1,3,10.4147242069555,"OVER(1,2)"
2,2,0,18.1638660056348,17.7536397296393,-3.5527136788005e-15,-0.97879746277373,0.964352962299982,27,7.57258980086568,15,28.333502227576,0,-1.3892900743139,4.52627923407445,5.05653860544838,1,1,8.90497715184377,"OVER(1,2)"
1,2,0,28.9835676631242,19.27664938746,17.2749423010114,-3.01212871207038,-4,27,8.85305475972719,15,14.1042438824628,0,2.06777064745652,3.92858465043449,3.53286281049487,3,3,42.1541643305884,"PATHSEP"
2,1,0,24.4192785105668,20.4931814832589,21.0792482098034,-1.97164324307653,-4,27,3.25912774724151,15,13.1529355352822,0,-0.890017999072468,4.60387130498334,3.25787526806643,1,2,24.3321465840439,"OVER(1,2)"
2,2,-3.5527136788005e-15,18.4967275282092,0.551546597946611,8.02805797613676,-3.6305184902031,-4,27,23.17476101264,15,18.5506652077454,0,3.50796778986272,5.13906130922956,2.20643461045518,2,3,11.334551660062,"OVER(2,1)"
1,1,0,0,25.9070384666904,24.0933927650488,-1.30177473586687,3.24696992294646,27,21.7070104695624,15,13.7404602213291,0,-1.83290256235219,4.16411965468373,3.50836851043606,3,1,22.1351077902524,"OVER(1,2)"
1,2,0,30,9.24341151395075,13.6550387776235,-1.86997189381497,-3.93599469508622,27,1.78502897474474,15,13.0291847987909,0,1.49714594963972,3.95283212254618,4.78706459759018,2,2,37.4113298714925,"SEPHORIZ"
1,1,3.5527136788005e-15,0,7.10396514419719,8.9908410299435,0.705966422766667,-1.27297218340173,27,22.9670417516551,15,22.358356595488,0,2.92922352493213,4.01996406102573,3.84233442497986,2,2,30.3002526658412,"SEPHORIZ"
2,1,16.4772411027651,30,20.9339395244547,24.9813815427773,-4,-3.51091909197204,27,1.18792112555524,15,3.08054838756322,0,-1.11050429803789,2.11140805143182,5.18144106817641,1,3,36.4225981614551,"SEPHORIZ"
1,2,0,4.46532819788721,20.7894265872598,-3.5527136788005e-15,0.955130679592254,0.0675660451507594,27,28.8208802237981,15,27.2991068449306,0,2.0414142093082,3.94717322253033,6.10627853108372,1,2,0.356999576281301,"OVER(2,1)"
1,2,0,15.8019442310231,17.9801301053084,30,-3.57606538704827,-0.939875329039226,27,11.7307574194019,15,3.47610485973864,0,-1.53300700788828,3.91349092658135,4.47351219509003,2,2,12.8614650872889,"OVER(1,2)"
1,2,12.6396542442501,25.2257843417303,7.0651547448817,0,4,3.90552159769133,27,17.9960194601145,15,17.0361136997909,0,2.59759034932696,2.40886500765042,3.09210865800282,3,1,1.86304766062585,"OVER(2,1)"
1,2,6.48925909519694,22.0225294274966,0,6.59776143921775,2.26277074593952,4,27,14.1634364901583,15,15.7347306388159,0,-3.71617761437326,3.64431526624844,2.30107531629432,1,2,43.4619851364328,"PATHSEP"
2,1,0,5.30267296899509,19.4987808125412,10.1789152424016,-0.471242113495803,4,27,16.2162652076221,15,17.8239927118155,0,-3.4048088939739,4.56271432418399,2.12615005661174,1,3,9.97748499347558,"OVER(1,2)"
1,1,4.43048062596473,30,30,19.83317217111,-1.18347768919793,1.8495925623833,27,14.0043379154295,15,21.3609519437495,0,-1.68641905087783,3.87504091640845,2.34801518445529,1,2,8.19923462084136,"BEFORE(2,1)"
1,1,-3.5527136788005e-15,30,28.2486659702906,17.7669588262984,2.66089659072331,-1.34311429691003,27,10.2339998489499,15,22.4069428541605,0,2.44037720678827,4.3131335941975,2.9487933179342,1,3,1.28362910837999,"BEFORE(2,1)"
2,2,2.5954864699095,14.1557962415305,12.4136324774777,13.944405435249,4,4,27,7.42881173465903,15,0.509101620309318,0,-3.22043273909654,4.14281743424451,2.73578238662556,2,3,17.7297115559058,"OVER(1,2)"
2,1,0,0,19.946020050868,26.3438747250178,-3.33736016836846,-3.9496115421338,27,28.9515811763559,15,2.84775113963018,0,2.23845714836746,4.60808810834236,5.39756892724163,2,2,36.3782227589733,"SEPHORIZ"
1,2,0,3.5527136788005e-15,15.6510033847152,17.7055135735892,0.535754419911562,2.14035594760498,27,29.5728438454328,15,13.6824360920852,0,-1.21591586113248,3.85902262487347,5.00517466615329,2,3,8.4887171311157,"OVER(1,2)"
1,1,-3.5527136788005e-15,4.54859501778447,3.36622439874131,0,0.0409081705637657,1.07602655909312,27,19.8539661331872,15,11.938989931146,0,0.00840942790313903,4.19996697804225,2.77720401413285,1,1,44.2311255378688,"PATHSEP"
1,1,14.6991861396797,24.1109763627878,21.7933205476703,30,-4,-0.759493102735684,27,17.1443428362889,15,1.91269419393218,0,-3.30852900974811,2.08168927242061,4.14994139921259,1,3,27.564798822541,"BEFORE(1,2)"
1,2,9.11650116426296,30,29.0141788530841,21.2366134129893,4,-0.749203627890803,27,3.36677587027376,15,11.0764626936734,0,3.72332338399233,3.29424164417093,4.8076651541633,3,3,43.9559470928408,"PATHSEP"
2,1,3.5527136788005e-15,4.25813101253143,14.7768818102437,30,3.90242714705545,-1.39576923581786,27,12.2501876829407,15,5.42641667881712,0,2.98681904238126,4.54597880939085,3.74279779527463,1,1,16.3075363958,"OVER(2,1)"
2,1,0,5.00541493071683,5.32974198434286,0,-0.781838055106684,-0.386035015348939,27,28.3740299520575,15,21.909836054926,0,0.175415382588375,4.78169166726176,4.57689007180737,1,1,24.6995649169783,"OVER(2,1)"
2,1,0,10.2367617629741,3.43321902002068,0,-3.99663113860302,1.15923658631961,27,27.9203665641474,15,23.3870376285491,0,-2.73364028324911,4.93985558912432,4.22470810948643,3,1,29.1259057883339,"OVER(1,2)"
1,2,0.743137880605651,1.00984389793147,0,0,2.17008206190163,0.0422147774926906,27,28.5020208274047,15,18.1654612616637,0,2.48454501346536,4.33097071313247,5.50690560946836,2,3,32.812456325518,"SEPHORIZ"
1,2,14.2231882483618,15.5843175435819,14.4056239454277,17.1418795249556,4,4,27,3.15014914324148,15,22.8157870972732,0,-2.88710036145755,1.90746403285416,2.50558305045846,2,1,14.1797188213638,"FIXPATH(1)"
2,2,0,9.52230151473854,20.5811435109979,16.8466126274294,-3.99477809087484,-4,27,4.06667807894808,15,14.0812266132529,0,2.8107098338708,4.64215516037492,1.33718283847866,1,2,27.3180051184969,"FIXPATH(2)"
1,1,8.21302240815281,30,0,2.81479227153704,0.731253144870902,-1.73051696931558,27,1.65423288608267,15,21.0206864345757,0,3.14373716363792,3.435958602445,4.86180006414674,3,3,11.1070523995516,"BEFORE(1,2)"
2,1,0,17.70314751021,5.31277928123937,18.9305432513984,-0.144699933248742,4,27,0.47028156499629,15,3.7124611362605,0,-3.35646740252449,4.78093198373585,3.43465669210926,3,1,32.6711196856874,"SEPHORIZ"
2,1,1.970835400957,12.9914317790204,18.6832871671538,10.5272203267018,4,4,27,27.3912771852438,15,28.3469125112973,0,-1.85621226977389,4.26759277345293,3.37216625097508,2,3,3.51330944143599,"OVER(1,2)"
1,2,0,0,9.157140554607,12.0203698446435,-2.19688245238435,-0.980591971555709,27,21.4313910257695,15,16.7165386983077,0,-0.951453466670745,3.95880613917364,3.65665060864192,1,2,6.94622589825404,"OVER(1,2)"
1,2,0,9.36470401280866,19.9647803231594,30,-3.87948535921522,-2.68070122167153,27,12.0444323502059,15,3.14315330672587,0,-0.680908851672222,3.96003073988034,4.51063130251261,1,1,15.630980581007,"OVER(1,2)"
1,2,0,19.6066654176235,25.6972663158848,30,-1.60003552101275,-2.48065374730333,27,12.1787062512051,15,12.4363544077931,0,0.624743405744329,4.15511461633313,3.21911268533364,1,1,24.6464709002456,"BEFORE(2,1)"
1,1,0,-3.5527136788005e-15,14.2830332666908,24.6847723830931,2.22615450054,2.49635729388426,27,28.4911067508952,15,6.97380296673401,0,-3.31623742554498,3.8714986531332,4.86186796352238,1,1,5.78841079113731,"BEFORE(1,2)"
2,1,-3.5527136788005e-15,5.42716869917111,14.4491966099017,28.0021614054537,-2.52864092610315,-4,27,24.8369652196985,15,8.38606045982023,0,2.65420505814524,4.5204544783665,4.04943292962968,3,2,32.7826885839501,"SEPHORIZ"
1,2,3.5527136788005e-15,30,3.56999521783312,26.6100575812974,-0.974504875559367,0.998117879169471,27,13.5073340102689,15,0.956080030728136,0,-2.13044797721107,4.19083943245969,5.10941840764521,3,1,23.769327228858,"OVER(1,2)"
1,2,0,4.14596545444765,23.3076882622732,30,0.670897152517168,1.10076428954197,27,20.0500657931423,15,5.41657268937292,0,-2.57637754891357,4.03673826116471,4.91765495136102,2,1,22.1134860823271,"OVER(1,2)"
1,2,0,30,28.7099892074002,27.6291573157246,-3.35320087772018,1.06865505276588,27,1.16361439591637,15,5.40865384474781,0,-3.11143006480382,4.35204189957286,6.10677340249408,2,2,36.4593397670015,"SEPHORIZ"
2,2,6.40131585038121,20.8820491683824,16.2465840114572,17.3669556718025,-4,-4,27,21.6363795608183,15,15.6916422258959,0,3.29770064645581,3.50119008643811,0.649823987530922,2,1,8.38185488933946,"FIXPATH(2)"
1,2,0,13.4179248520231,17.0692704549936,30,-1.278709107823,-1.27846116027672,27,10.3657618749945,15,1.8075271718514,0,-0.447650846465515,3.87275503731421,4.7282275199867,2,2,12.6401529439243,"OVER(1,2)"
2,2,0,8.39364208727224,4.18997674423788,23.401583697513,2.91979023893148,4,27,13.0540522449789,15,4.59828836103014,0,1.21092224831939,4.87139480451521,3.2613366649415,3,2,9.93963667328505,"OVER(2,1)"
1,1,0,0.732928012176586,10.0005545652549,0,-0.16453641074746,0.740118669073191,27,23.0246797651229,15,27.1928569375548,0,-1.07144214520541,3.92277891378011,5.02980251222216,1,3,7.22285936753757,"BEFORE(1,2)"
2,2,0,30,23.0083852048549,24.3856430296676,0.314393436664682,-0.195274287496151,27,2.41739552810857,15,18.5745881530189,0,-0.253059789097782,4.69406559305123,4.6980249023227,2,2,13.7665142516836,"OVER(1,2)"
1,2,0,30,8.56847990657731,13.5284407468859,-0.278401327480652,3.4458244717263,27,2.69098935553868,15,16.2909410193752,0,-2.70088853819425,3.96526229982616,4.68291805917725,3,2,42.8777880709607,"PATHSEP"
2,2,4.57618267007894,8.70927782754295,16.3670995122637,16.169483037213,-4,-4,27,26.2947361574244,15,1.73248076283154,0,-0.259287177011085,3.80138544904542,3.84169103693564,2,1,0.214834381542147,"OVER(1,2)"
1,1,0,26.0694641416882,27.0374717891867,14.9089859240837,-3.55226487053723,-4,27,2.74010717179678,15,28.1973645480089,0,0.669354036878941,4.25307136913359,3.89143596794426,2,2,27.330671339431,"OVER(2,1)"
1,2,3.5527136788005e-15,1.65640792769236,5.7377002413311,0,1.52085674399798,3.35444648493875,27,27.3839283043117,15,27.8263359210444,0,-1.69827855080261,4.08355755507004,6.3711631936896,2,2,38.6090349675032,"SEPHORIZ"
2,2,11.8802764081458,14.9927195788953,19.3692152979468,20.468491156691,4,4,27,16.7963792901481,15,15.9652396496272,0,-1.56791541219554,2.70173704263729,1.07014930488329,2,3,42.3312432905843,"PATHSEP"
2,1,3.5527136788005e-15,15.2714562687346,4.57974391891372,3.5527136788005e-15,2.62445932013964,1.65403275830386,27,4.25533374939018,15,26.2690499126411,0,0.400926205170197,4.84313315484378,4.07327073005458,2,1,31.5031527801459,"SEPHORIZ"
2,1,3.50705860492417,9.28540424325966,20.5908256182388,29.4967843469475,4,4,27,18.3421204495941,15,10.3300091118674,0,-1.84260191050779,4.07825944381142,3.13396301106032,3,2,26.30475486667,"OVER(1,2)"
1,1,11.4267372351997,0,10.4693206829053,15.6927440806929,-4,-0.862266376601099,27,26.8060878582882,15,11.5093386420961,0,-2.73495620927423,2.38268996779327,3.88497273139219,1,3,25.6558765148825,"BEFORE(1,2)"
